MSW05_Binomial,missing,IUCN_binomial
Sundasciurus steerii,no,Sundasciurus steerii
Sundasciurus tenuis,no,Sundasciurus tenuis
Synaptomys borealis,no,Synaptomys borealis
Synaptomys cooperi,no,Synaptomys cooperi
Syntheosciurus brochus,no,Syntheosciurus brochus
Tachyoryctes macrocephalus,no,Tachyoryctes macrocephalus
Tachyoryctes splendens,no,Tachyoryctes splendens
Taeromys arcuatus,no,Taeromys arcuatus
Taeromys callitrichus,no,Taeromys callitrichus
Taeromys celebensis,no,Taeromys celebensis
Taeromys hamatus,no,Taeromys hamatus
Taeromys microbullatus,no,Taeromys microbullatus
Taeromys punicans,no,Taeromys punicans
Taeromys taerae,no,Taeromys taerae
Tamias striatus,no,Tamias striatus
Tamiasciurus douglasii,no,Tamiasciurus douglasii
Tamiasciurus hudsonicus,no,Tamiasciurus hudsonicus
Tamiasciurus mearnsi,no,Tamiasciurus mearnsi
Tamiops maritimus,no,Tamiops maritimus
Tamiops rodolphii,no,Tamiops rodolphii
Tamiops swinhoei,no,Tamiops swinhoei
Tapecomys primus,no,Tapecomys primus
Abditomys latidens,no,Abditomys latidens
Abeomelomys sevia,no,Abeomelomys sevia
Abrawayaomys ruschii,no,Abrawayaomys ruschii
Abrocoma bennettii,no,Abrocoma bennettii
Abrocoma boliviensis,no,Abrocoma boliviensis
Abrocoma budini,no,Abrocoma budini
Abrocoma cinerea,no,Abrocoma cinerea
Abrocoma famatina,no,Abrocoma famatina
Abrocoma shistacea,no,Abrocoma shistacea
Abrocoma uspallata,no,Abrocoma uspallata
Abrocoma vaccarum,no,Abrocoma vaccarum
Abrothrix andinus,no,Abrothrix andinus
Abrothrix jelskii,no,Abrothrix jelskii
Abrothrix lanosus,no,Abrothrix lanosus
Abrothrix longipilis,no,Abrothrix longipilis
Abrothrix olivaceus,no,Abrothrix olivaceus
Abrothrix sanborni,no,Abrothrix sanborni
Acomys airensis,no,Acomys airensis
Akodon affinis,no,Akodon affinis
Akodon albiventer,no,Akodon albiventer
Akodon azarae,no,Akodon azarae
Akodon boliviensis,no,Akodon boliviensis
Akodon budini,no,Akodon budini
Akodon cursor,no,Akodon cursor
Akodon dayi,no,Akodon dayi
Akodon dolores,no,Akodon dolores
Akodon fumeus,no,Akodon fumeus
Akodon iniscatus,no,Akodon iniscatus
Akodon juninensis,no,Akodon juninensis
Akodon kofordi,no,Akodon kofordi
Akodon lindberghi,no,Akodon lindberghi
Akodon lutescens,no,Akodon lutescens
Akodon mimus,no,Akodon mimus
Akodon molinae,no,Akodon molinae
Akodon mollis,no,Akodon mollis
Akodon montensis,no,Akodon montensis
Akodon mystax,no,Akodon mystax
Akodon orophilus,no,Akodon orophilus
Akodon paranaensis,no,Akodon paranaensis
Akodon pervalens,no,Akodon pervalens
Akodon reigi,no,Akodon reigi
Akodon sanctipaulensis,no,Akodon sanctipaulensis
Akodon serrensis,no,Akodon serrensis
Akodon siberiae,no,Akodon siberiae
Akodon simulator,no,Akodon simulator
Akodon spegazzinii,no,Akodon spegazzinii
Akodon subfuscus,no,Akodon subfuscus
Akodon surdus,no,Akodon surdus
Akodon sylvanus,no,Akodon sylvanus
Akodon toba,no,Akodon toba
Akodon torques,no,Akodon torques
Akodon varius,no,Akodon varius
Allactaga balikunica,no,Allactaga balikunica
Allactaga bullata,no,Allactaga bullata
Allactaga elater,no,Allactaga elater
Allactaga euphratica,no,Allactaga euphratica
Allactaga firouzi,no,Allactaga firouzi
Allactaga hotsoni,no,Allactaga hotsoni
Allactaga major,no,Allactaga major
Allactaga severtzovi,no,Allactaga severtzovi
Allactaga sibirica,no,Allactaga sibirica
Allactaga tetradactyla,no,Allactaga tetradactyla
Allactaga vinogradovi,no,Allactaga vinogradovi
Allactaga williamsi,no,Allactaga williamsi
Allactodipus bobrinskii,no,Allactodipus bobrinskii
Allocricetulus curtatus,no,Allocricetulus curtatus
Allocricetulus eversmanni,no,Allocricetulus eversmanni
Alticola albicaudus,no,Alticola albicaudus
Alticola argentatus,no,Alticola argentatus
Alticola barakshin,no,Alticola barakshin
Alticola lemminus,no,Alticola lemminus
Alticola macrotis,no,Alticola macrotis
Alticola montosa,no,Alticola montosa
Alticola olchonensis,no,Alticola olchonensis
Alticola roylei,no,Alticola roylei
Alticola semicanus,no,Alticola semicanus
Alticola stoliczkanus,no,Alticola stoliczkanus
Alticola strelzowi,no,Alticola strelzowi
Alticola tuvinicus,no,Alticola tuvinicus
Ammodillus imbellis,no,Ammodillus imbellis
Ammospermophilus harrisii,no,Ammospermophilus harrisii
Ammospermophilus interpres,no,Ammospermophilus interpres
Ammospermophilus leucurus,no,Ammospermophilus leucurus
Ammospermophilus nelsoni,no,Ammospermophilus nelsoni
Amphinectomys savamis,no,Amphinectomys savamis
Andalgalomys olrogi,no,Andalgalomys olrogi
Andalgalomys pearsoni,no,Andalgalomys pearsoni
Andinomys edax,no,Andinomys edax
Anisomys imitator,no,Anisomys imitator
Anomalurus beecrofti,no,Anomalurus beecrofti
Anomalurus derbianus,no,Anomalurus derbianus
Anomalurus pelii,no,Anomalurus pelii
Anomalurus pusillus,no,Anomalurus pusillus
Anonymomys mindorensis,no,Anonymomys mindorensis
Anotomys leander,no,Anotomys leander
Aplodontia rufa,no,Aplodontia rufa
Apodemus agrarius,no,Apodemus agrarius
Apodemus alpicola,no,Apodemus alpicola
Apodemus argenteus,no,Apodemus argenteus
Apodemus chevrieri,no,Apodemus chevrieri
Apodemus draco,no,Apodemus draco
Apodemus epimelas,no,Apodemus epimelas
Apodemus flavicollis,no,Apodemus flavicollis
Apodemus gurkha,no,Apodemus gurkha
Apodemus hyrcanicus,no,Apodemus hyrcanicus
Apodemus latronum,no,Apodemus latronum
Apodemus mystacinus,no,Apodemus mystacinus
Apodemus pallipes,no,Apodemus pallipes
Apodemus peninsulae,no,Apodemus peninsulae
Apodemus ponticus,no,Apodemus ponticus
Apodemus rusiges,no,Apodemus rusiges
Apodemus semotus,no,Apodemus semotus
Apodemus speciosus,no,Apodemus speciosus
Apodemus sylvaticus,no,Apodemus sylvaticus
Apodemus uralensis,no,Apodemus uralensis
Apodemus witherbyi,no,Apodemus witherbyi
Apomys abrae,no,Apomys abrae
Apomys datae,no,Apomys datae
Apomys gracilirostris,no,Apomys gracilirostris
Apomys hylocetes,no,Apomys hylocetes
Apomys insignis,no,Apomys insignis
Apomys littoralis,no,Apomys littoralis
Apomys microdon,no,Apomys microdon
Apomys musculus,no,Apomys musculus
Apomys sacobianus,no,Apomys sacobianus
Arborimus albipes,no,Arborimus albipes
Arborimus longicaudus,no,Arborimus longicaudus
Arborimus pomo,no,Arborimus pomo
Archboldomys luzonensis,no,Archboldomys luzonensis
Arvicanthis abyssinicus,no,Arvicanthis abyssinicus
Arvicanthis ansorgei,no,Arvicanthis ansorgei
Arvicanthis blicki,no,Arvicanthis blicki
Arvicanthis nairobae,no,Arvicanthis nairobae
Arvicanthis neumanni,no,Arvicanthis neumanni
Arvicanthis niloticus,no,Arvicanthis niloticus
Arvicanthis rufinus,no,Arvicanthis rufinus
Arvicola amphibius,no,Arvicola amphibius
Arvicola sapidus,no,Arvicola sapidus
Arvicola scherman,no,Arvicola scherman
Tarsomys apoensis,no,Tarsomys apoensis
Tarsomys echinatus,no,Tarsomys echinatus
Tateomys macrocercus,no,Tateomys macrocercus
Tateomys rhinogradoides,no,Tateomys rhinogradoides
Tatera indica,no,Tatera indica
Taterillus arenarius,no,Taterillus arenarius
Taterillus congicus,no,Taterillus congicus
Taterillus emini,no,Taterillus emini
Taterillus gracilis,no,Taterillus gracilis
Taterillus lacustris,no,Taterillus lacustris
Taterillus petteri,no,Taterillus petteri
Taterillus pygargus,no,Taterillus pygargus
Taterillus tranieri,no,Taterillus tranieri
Thallomys loringi,no,Thallomys loringi
Thallomys nigricauda,no,Thallomys nigricauda
Thallomys paedulcus,no,Thallomys paedulcus
Thallomys shortridgei,no,Thallomys shortridgei
Thalpomys cerradensis,no,Thalpomys cerradensis
Thalpomys lasiotis,no,Thalpomys lasiotis
Thamnomys kempi,no,Thamnomys kempi
Thamnomys venustus,no,Thamnomys venustus
Thaptomys nigrita,no,Thaptomys nigrita
Thomasomys apeco,no,Thomasomys apeco
Thomasomys aureus,no,Thomasomys aureus
Thomasomys baeops,no,Thomasomys baeops
Thomasomys bombycinus,no,Thomasomys bombycinus
Thomasomys caudivarius,no,Thomasomys caudivarius
Thomasomys cinereiventer,no,Thomasomys cinereiventer
Thomasomys cinereus,no,Thomasomys cinereus
Thomasomys cinnameus,no,Thomasomys cinnameus
Thomasomys daphne,no,Thomasomys daphne
Thomasomys eleusis,no,Thomasomys eleusis
Thomasomys erro,no,Thomasomys erro
Thomasomys gracilis,no,Thomasomys gracilis
Thomasomys hudsoni,no,Thomasomys hudsoni
Thomasomys hylophilus,no,Thomasomys hylophilus
Thomasomys incanus,no,Thomasomys incanus
Thomasomys ischyrus,no,Thomasomys ischyrus
Thomasomys kalinowskii,no,Thomasomys kalinowskii
Thomasomys ladewi,no,Thomasomys ladewi
Thomasomys laniger,no,Thomasomys laniger
Thomasomys macrotis,no,Thomasomys macrotis
Thomasomys monochromos,no,Thomasomys monochromos
Thomasomys niveipes,no,Thomasomys niveipes
Thomasomys notatus,no,Thomasomys notatus
Thomasomys onkiro,no,Thomasomys onkiro
Thomasomys oreas,no,Thomasomys oreas
Thomasomys paramorum,no,Thomasomys paramorum
Thomasomys popayanus,no,Thomasomys popayanus
Thomasomys praetor,no,Thomasomys praetor
Thomasomys pyrrhonotus,no,Thomasomys pyrrhonotus
Thomasomys rosalinda,no,Thomasomys rosalinda
Thomasomys silvestris,no,Thomasomys silvestris
Thomasomys taczanowskii,no,Thomasomys taczanowskii
Thomasomys ucucha,no,Thomasomys ucucha
Thomasomys vestitus,no,Thomasomys vestitus
Thomasomys vulcani,no,Thomasomys vulcani
Thomomys bottae,no,Thomomys bottae
Thomomys bulbivorus,no,Thomomys bulbivorus
Thomomys clusius,no,Thomomys clusius
Thomomys idahoensis,no,Thomomys idahoensis
Thomomys mazama,no,Thomomys mazama
Thomomys monticola,no,Thomomys monticola
Thomomys talpoides,no,Thomomys talpoides
Thomomys townsendii,no,Thomomys townsendii
Thomomys umbrinus,no,Thomomys umbrinus
Thrichomys apereoides,no,Thrichomys apereoides
Thrichomys inermis,no,Thrichomys inermis
Thrichomys pachyurus,no,Thrichomys pachyurus
Thryonomys gregorianus,no,Thryonomys gregorianus
Thryonomys swinderianus,no,Thryonomys swinderianus
Tokudaia muenninki,no,Tokudaia muenninki
Tokudaia osimensis,no,Tokudaia osimensis
Trinomys dimidiatus,no,Trinomys dimidiatus
Trinomys eliasi,no,Trinomys eliasi
Trinomys gratiosus,no,Trinomys gratiosus
Trinomys iheringi,no,Trinomys iheringi
Trinomys mirapitanga,no,Trinomys mirapitanga
Trinomys moojeni,no,Trinomys moojeni
Trinomys paratus,no,Trinomys paratus
Trinomys setosus,no,Trinomys setosus
Trinomys yonenagae,no,Trinomys yonenagae
Trogopterus xanthipes,no,Trogopterus xanthipes
Tryphomys adustus,no,Tryphomys adustus
Tscherskia triton,no,Tscherskia triton
Tylomys bullaris,no,Tylomys bullaris
Tylomys fulviventer,no,Tylomys fulviventer
Tylomys mirae,no,Tylomys mirae
Tylomys nudicaudus,no,Tylomys nudicaudus
Tylomys panamensis,no,Tylomys panamensis
Tylomys tumbalensis,no,Tylomys tumbalensis
Tylomys watsoni,no,Tylomys watsoni
Tympanoctomys barrerae,no,Tympanoctomys barrerae
Typhlomys cinereus,no,Typhlomys cinereus
Uranomys ruddi,no,Uranomys ruddi
Uromys anak,no,Uromys anak
Uromys boeadii,no,Uromys boeadii
Uromys caudimaculatus,no,Uromys caudimaculatus
Uromys emmae,no,Uromys emmae
Uromys hadrourus,no,Uromys hadrourus
Uromys imperator,no,Uromys imperator
Uromys neobritannicus,no,Uromys neobritannicus
Uromys porculus,no,Uromys porculus
Uromys rex,no,Uromys rex
Uromys siebersi,no,Uromys siebersi
Vandeleuria nilagirica,no,Vandeleuria nilagirica
Vandeleuria nolthenii,no,Vandeleuria nolthenii
Vandeleuria oleracea,no,Vandeleuria oleracea
Vernaya fulva,no,Vernaya fulva
Voalavo gymnocaudus,no,Voalavo gymnocaudus
Volemys millicens,no,Volemys millicens
Volemys musseri,no,Volemys musseri
Wiedomys pyrrhorhinos,no,Wiedomys pyrrhorhinos
Wilfredomys oenax,no,Wilfredomys oenax
Xenomys nelsoni,no,Xenomys nelsoni
Xenuromys barbatus,no,Xenuromys barbatus
Xeromys myoides,no,Xeromys myoides
Xerus erythropus,no,Xerus erythropus
Xerus inauris,no,Xerus inauris
Xerus princeps,no,Xerus princeps
Xerus rutilus,no,Xerus rutilus
Zapus hudsonius,no,Zapus hudsonius
Zapus princeps,no,Zapus princeps
Zapus trinotatus,no,Zapus trinotatus
Zelotomys hildegardeae,no,Zelotomys hildegardeae
Zelotomys woosnami,no,Zelotomys woosnami
Zenkerella insignis,no,Zenkerella insignis
Zygodontomys brevicauda,no,Zygodontomys brevicauda
Zygodontomys brunneus,no,Zygodontomys brunneus
Zygogeomys trichopus,no,Zygogeomys trichopus
Zyzomys argurus,no,Zyzomys argurus
Zyzomys maini,no,Zyzomys maini
Zyzomys pedunculatus,no,Zyzomys pedunculatus
Zyzomys woodwardi,no,Zyzomys woodwardi
Acomys chudeaui,yes, 
Amblyrhiza inundata,yes,extinct
Ammospermophilus insularis,yes, 
Andalgalomys roigi,yes, 
Archboldomys musseri,yes,Soricomys musseri
Beamys major,yes, 
Boromys offella,yes,extinct
Boromys torrei,yes,extinct
Brotomys contractus,yes,Extinct
Brotomys voratus,yes,extinct
Capromys gundlachianus,yes,not_assessed
Cavia porcellus,yes,not_assessed
Clidomys osborni,yes,not_assessed
Conilurus albipes,yes,extinct
Coryphomys buehleri,yes,extinct
Cratogeomys gymnurus,yes,not_assessed
Cratogeomys neglectus,yes,not_assessed
Cratogeomys tylorhinus,yes,not_assessed
Cratogeomys zinseri,yes,not_assessed
Cricetomys ansorgei,yes, 
Cricetomys kivuensis,yes, 
Cryptomys amatus,yes, 
Cryptomys anselli,yes,Fukomys anselli
Cryptomys bocagei,yes,Fukomys bocagei
Cryptomys damarensis,yes,Fukomys damarensis
Cryptomys darlingi,yes,Fukomys darlingi
Cryptomys foxi,yes,Fukomys foxi
Cryptomys kafuensis,yes,Fukomys kafuensis
Cryptomys mechowi,yes,Fukomys mechowi
Cryptomys ochraceocinereus,yes,Fukomys ochraceocinereus
Cryptomys zechi,yes,Fukomys zechi
Dasymys alleni,yes, 
Dasymys cabrali,yes, 
Dasymys rwandae,yes, 
Dasymys sua,yes, 
Dendromus leucostomus,yes, 
Dendromus nyasae,yes, 
Dephomys eburneae,yes, 
Diplomys rufodorsalis,yes,Santamartamys rufodorsalis
Dipodillus bottai,yes,Gerbillus bottai
Dipodillus campestris,yes,Gerbillus campestris
Dipodillus dasyurus,yes,Gerbillus dasyurus
Dipodillus harwoodi,yes,Gerbillus harwoodi
Dipodillus jamesi,yes,Gerbillus jamesi
Dipodillus lowei,yes,Gerbillus lowei
Dipodillus mackilligini,yes,Gerbillus mackillingini
Dipodillus maghrebi,yes,Gerbillus maghrebi
Dipodillus rupicola,yes,Gerbillus rupicola
Dipodillus simoni,yes, 
Dipodillus somalicus,yes,Gerbillus somalicus
Dipodillus stigmonyx,yes,Gerbillus stigmonyx
Dipodillus zakariai,yes, 
Echimys semivillosus,yes,Pattonomys semivillosus
Elasmodontomys obliquus,yes,not_assessed
Geocapromys thoracatus,yes,extinct
Gerbillus agag,yes,data deficient
Gerbillus burtoni,yes,data deficient
Gerbillus dongolanus,yes, 
Gerbillus garamantis,yes, 
Gerbillus mauritaniae,yes, 
Gerbillus syrticus,yes, 
Gerbillus vivax,yes, 
Grammomys poensis,yes, 
Heteropsomys antillensis,yes,not_assessed
Heteropsomys insulans,yes,extinct
Hexolobodon phenax,yes,extinct
Hydromys habbema,yes,Baiyankamys habbema
Hydromys shawmayeri,yes,Baiyankamys shawmayeri
Isolobodon montanus,yes,extinct
Isolobodon portoricensis,yes,extinct
Juscelinomys candango,yes,extinct
Lagostomus crassus,yes,extinct
Lophuromys angolensis,yes, 
Lophuromys ansorgei,yes, 
Lophuromys aquilus,yes, 
Lophuromys brunneus,yes, 
Lophuromys dudui,yes, 
Lophuromys verhageni,yes, 
Lophuromys zena,yes, 
Makalata grandis,yes,Toromys grandis
Makalata obscura,yes,data deficient
Makalata occasius,yes,Pattonomys occasius
Malpaisomys insularis,yes,not_assessed
Megalomys desmarestii,yes,extinct
Megalomys luciae,yes,extinct
Megaoryzomys curioi,yes,extinct
Melomys spechti,yes,not_assessed
Mesocapromys melanurus,yes,Mysateles melanurus
Microhydromys musseri,yes,Pseudohydromys musseri
Myodes imaizumii,yes, 
Myotomys sloggetti,yes,Otomys sloggetti
Myotomys unisulcatus,yes,Otomys unisulcatus
Neotoma anthonyi,yes,extinct
Neotoma bunkeri,yes,extinct
Neotoma martinensis,yes,extinct
Nesoryzomys darwini,yes,extinct
Nesoryzomys indefessus,yes,extinct
Noronhomys vespuccii,yes,extinct
Notomys amplus,yes,extinct
Notomys longicaudatus,yes,extinct
Notomys macrotis,yes,extinct
Notomys mordax,yes,extinct
Oligoryzomys victus,yes,extinct
Oryzomys albigularis,yes,Nephelomys albigularis
Oryzomys alfaroi,yes,Handleyomys alfaroi
Oryzomys angouya,yes,Sooretamys angouya
Oryzomys auriventer,yes,Nephelomys auriventer
Oryzomys balneator,yes,Nephelomys balneator
Oryzomys bolivaris,yes,Transandinomys bolivaris
Oryzomys caracolus,yes,Nephelomys caracolus
Oryzomys chapmani,yes,Handleyomys chapmani
Oryzomys curasoae,yes,data deficient
Oryzomys devius,yes,Nephelomys devius
Oryzomys emmonsae,yes,Euryoryzomys emmonsae
Oryzomys galapagoensis,yes,Aegialomys galapagoensis
Oryzomys hammondi,yes,Mindomys hammondi
Oryzomys keaysi,yes,Nephelomys keaysi
Oryzomys lamia,yes,Euryoryzomys lamia
Oryzomys laticeps,yes, 
Oryzomys legatus,yes,Euryoryzomys legatus
Oryzomys levipes,yes,Nephelomys levipes
Oryzomys macconnelli,yes,Euryoryzomys macconnelli
Oryzomys maracajuensis,yes,Cerradomys maracajuensis
Oryzomys marinhus,yes,Cerradomys marinhus
Oryzomys megacephalus,yes,Hylaeamys megacephalus
Oryzomys melanotis,yes,Handleyomys melanotis
Oryzomys meridensis,yes,Nephelomys meridensis
Oryzomys nelsoni,yes,extinct
Oryzomys nitidus,yes,Euryoryzomys nitidus
Oryzomys perenensis,yes,Hylaeamys perenensis
Oryzomys polius,yes,Eremoryzomys polius
Oryzomys rhabdops,yes,Handleyomys rhabdops
Oryzomys rostratus,yes,Handleyomys rostratus
Oryzomys russatus,yes,Euryoryzomys russatus
Oryzomys saturatior,yes,Handleyomys saturatior
Oryzomys scotti,yes,Cerradomys scotti
Oryzomys seuanezi,yes, 
Oryzomys subflavus,yes,Cerradomys subflavus
Oryzomys talamancae,yes,Transandinomys talamancae
Oryzomys tatei,yes,Hylaeamys tatei
Oryzomys xanthaeolus,yes,Aegialomys xanthaeolus
Oryzomys yunganus,yes,Hylaeamys yunganus
Otomys dartmouthi,yes, 
Otomys dollmani,yes, 
Otomys jacksoni,yes, 
Otomys maximus,yes, 
Otomys orestes,yes, 
Otomys uzungwensis,yes, 
Papagomys theodorverhoeveni,yes,not_assessed
Peromyscus pembertoni,yes,extinct
Plagiodontia araeum,yes,not_assessed
Plagiodontia ipnaeum,yes,extinct
Pogonomelomys bruijni,yes,Pogonomelomys bruijnii
Pseudomys glaucus,yes,extinct
Pseudomys gouldii,yes,extinct
Pseudomys laborifex,yes, 
Pygeretmus shitkovi,yes,Pygeretmus zhitkovi
Quemisia gravis,yes,not_assessed
Rattus macleari,yes,extinct
Rattus nativitatis,yes,extinct
Rattus sanila,yes,not_assessed
Rhabdomys dilectus,yes, 
Rhagamys orthodon,yes,extinct
Rhizoplagiodontia lemkei,yes,not_assessed
Salpingotus thomasi,yes, 
Sigmodon zanjonensis,yes,not_assessed
Solomys spriggsarum,yes,not_assessed
Spalax carmeli,yes, 
Spalax galili,yes, 
Spalax golani,yes, 
Spalax judaei,yes,not_assessed
Spelaeomys florensis,yes,not_assessed
Tachyoryctes ankoliae,yes, 
Tachyoryctes annectens,yes, 
Tachyoryctes audax,yes, 
Tachyoryctes daemon,yes, 
Tachyoryctes ibeanus,yes, 
Tachyoryctes naivashae,yes, 
Tachyoryctes rex,yes, 
Tachyoryctes ruandae,yes, 
Tachyoryctes ruddi,yes, 
Tachyoryctes spalacinus,yes, 
Tachyoryctes storeyi,yes, 
Tamiops mcclellandii,yes,not_assessed
Taterillus harringtoni,yes, 
Thamnomys major,yes, 
Zyzomys palatilis,yes,Zyzomys palatalis
Spermophilus tereticaudus,yes,Xerospermophilus tereticaudus
Spermophilus spilosoma,yes,Xerospermophilus spilosoma
Spermophilus perotensis,yes,Xerospermophilus perotensis
Spermophilus mohavensis,yes,Xerospermophilus mohavensis
Spermophilus washingtoni,yes,Urocitellus washingtoni
Spermophilus undulatus,yes,Urocitellus undulatus
Spermophilus townsendii,yes,Urocitellus townsendii
Spermophilus richardsonii,yes,Urocitellus richardsonii
Spermophilus parryii,yes,Urocitellus parryii
Spermophilus mollis,yes,Urocitellus mollis
Spermophilus elegans,yes,Urocitellus elegans
Spermophilus columbianus,yes,Urocitellus columbianus
Spermophilus canus,yes,Urocitellus canus
Spermophilus brunneus,yes,Urocitellus brunneus
Spermophilus beldingi,yes,Urocitellus beldingi
Spermophilus armatus,yes,Urocitellus armatus
Salinoctomys loschalchalerosorum,yes,Tympanoctomys loschalchalerosorum
Pipanacoctomys aureus,yes,Tympanoctomys aureus
Trinomys myosuros,yes, 
Makalata rhipidura,yes,Toromys rhipidurus
Sigmodontomys aphrastus,yes, 
Proechimys urichi,yes, 
Proechimys trinitatus,yes, 
Proechimys poliopus,yes, 
Proechimys magdalenae,yes, 
Spermophilus franklinii,yes,Poliocitellus franklinii
Paralomys gerbillus,yes,Phyllotis gerbillus
Perognathus alticolus,yes,Perognathus alticola
Pearsonomys annectens,yes, 
Pappogeomys alcorni,yes,Pappogeomys bulleri ssp. alcorni
Oxymycterus akodontius,yes, 
Spermophilus variegatus,yes,Otospermophilus variegatus
Spermophilus atricapillus,yes,Otospermophilus beecheyi ssp. atricapillus
Spermophilus beecheyi,yes,Otospermophilus beecheyi
Otomys saundersiae,yes,Otomys karoensis
Orthogeomys thaeleri,yes, 
Orthogeomys matagalpae,yes, 
Spermophilus annulatus,yes,Notocitellus annulatus
Spermophilus adocetus,yes,Notocitellus adocetus
Tamias umbrinus,yes,Neotamias umbrinus
Tamias townsendii,yes,Neotamias townsendii
Tamias speciosus,yes,Neotamias speciosus
Tamias sonomae,yes,Neotamias sonomae
Tamias siskiyou,yes,Neotamias siskiyou
Tamias senex,yes,Neotamias senex
Tamias rufus,yes,Neotamias rufus
Tamias ruficaudus,yes,Neotamias ruficaudus
Tamias quadrivittatus,yes,Neotamias quadrivittatus
Tamias quadrimaculatus,yes,Neotamias quadrimaculatus
Tamias panamintinus,yes,Neotamias panamintinus
Tamias palmeri,yes,Neotamias palmeri
Tamias ochrogenys,yes,Neotamias ochrogenys
Tamias obscurus,yes,Neotamias obscurus
Tamias minimus,yes,Neotamias minimus
Tamias merriami,yes,Neotamias merriami
Tamias durangae,yes,Neotamias durangae
Tamias dorsalis,yes,Neotamias dorsalis
Tamias cinereicollis,yes,Neotamias cinereicollis
Tamias canipes,yes,Neotamias canipes
Tamias bulleri,yes,Neotamias bulleri
Tamias amoenus,yes,Neotamias amoenus
Tamias alpinus,yes,Neotamias alpinus
Akodon latebricola,yes,Neomicroxus latebricola
Akodon bogotensis,yes,Neomicroxus bogotensis
Spalax nehringi,yes,Nannospalax xanthodon
Spalax leucodon,yes,Nannospalax leucodon
Spalax ehrenbergi,yes,Nannospalax ehrenbergi
Mysateles meridionalis,yes, 
Lagidium peruanum,yes,Lagidium ahuacaense
Kunsia fronto,yes, 
Juscelinomys guaporensis,yes, 
Spermophilus tridecemlineatus,yes,Ictidomys tridecemlineatus
Spermophilus mexicanus,yes,Ictidomys mexicanus
Hylopetes lepidus,yes, 
Liomys spectabilis,yes,Heteromys spectabilis
Liomys salvini,yes,Heteromys salvini
Liomys pictus,yes,Heteromys pictus
Liomys irroratus,yes,Heteromys irroratus
Liomys adspersus,yes,Heteromys adspersus
Orthogeomys lanius,yes,Heterogeomys lanius
Orthogeomys dariensis,yes,Heterogeomys dariensis
Orthogeomys cherriei,yes,Heterogeomys cherriei
Tamias sibiricus,yes,Eutamias sibiricus
Dasyprocta cristata,yes, 
Ctenomys budini,yes, 
Ctenomys sylvanus,yes, 
Sphiggurus vestitus,yes,Coendou vestitus
Sphiggurus villosus,yes, 
Sphiggurus spinosus,yes, 
Echinoprocta rufescens,yes,Coendou rufescens
Sphiggurus roosmalenorum,yes,Coendou roosmalenorum
Coendou rothschildi,yes,Coendou quichua
Sphiggurus pruinosus,yes,Coendou pruinosus
Sphiggurus mexicanus,yes,Coendou mexicanus
Sphiggurus melanurus,yes,Coendou melanurus
Sphiggurus insidiosus,yes,Coendou insidiosus
Sphiggurus ichillus,yes,Coendou ichillus
Clyomys bishopi,yes,Clyomys laticeps 
Chelemys delfini,yes, 
Chaetodipus dalquesti,yes,Chaetodipus ammophilus
Mysateles garridoi,yes, 
Spermophilus saturatus,yes,Callospermophilus saturatus
Spermophilus madrensis,yes,Callospermophilus madrensis
Spermophilus lateralis,yes,Callospermophilus lateralis
Coccymys albidens,yes,Brassomys albidens
Akodon leucolimnaeus,yes, 
Akodon oenos,yes, 
Abrothrix hershkovitzi,yes, 
Abrothrix markhami,yes, 
Abrothrix illuteus,yes,Abrothrix illutea
Brucepattersonius albinasus,yes,not_assessed
Graomys centralis,yes,not_assessed
Nectomys magdalenae,yes,not_assessed
Mus orangiae,yes,not_assessed
Petinomys sagitta,yes,not_assessed
Sigmodon planifrons,yes,not_assessed
Akodon aliquantulus,yes,not_assessed
Akodon neocenus,yes,not_assessed
Thomasomys rhoadsi,yes,not_assessed
